clickability_test_id,headline,clicks
521deda37a6170d2b000abb9,Show This Simple Lesson To Anyone You Know Who Questions Dollars Used For Medical Research,24
521e8f82b9274c09690002ab,Greenpeace Pulls Ingenious Prank On Shell At Their Own Award Ceremony,84
521e8f82b9274c09690002ab,Greenpeace Pulls One Of Their Greatest Pranks At A Shell Oil Sponsored Race,60
521e9ffd46e9fd3218000ab0,The Warning Label That We Never Knew We Needed Until We Saw It,129
521e9ffd46e9fd3218000ab0,We Put Warnings On Cigarettes And People Stopped Smoking. What If We Put Warnings On Climate Change?,21
521ed4b4b01c8d954a004369,A Teacher Tries To Avoid Drama But A Jerky Question Sets Him Off,129
521ed4b4b01c8d954a004369,I'd Invite This Teacher To My Dinner Party Anytime,82
521ee5d9f13afa3cd7004ea8,"This Woman Saw A Ginormous Problem, And, Well, She Pretty Much Saved The Day",68
521ee5d9f13afa3cd7004ea8,Every Day I Take This One Thing For Granted. Can You Guess What It Is?,49
521f9ce768b1ee6569000f9f,Watch A Beautiful Animation Of Something Important That Every Bloody Person Should Do,69
521f9ce768b1ee6569000f9f,"Do You Have A Working Pulse? Congratulations, Here's A Reminder Of An Easy Way You Can Save Lives.",29
521fb49d1175041c71002931,This Rapper Takes True Facts The Employable Should All Know In About 1 Snappy Minute.,88
521fb49d1175041c71002931,Rhyme Time: A Unionized Rapper Becomes A Musical Infographic. ,36
52202822fd8d6cc571001af7,I Didn't Know My Cell Phone Could Do All These Things. Did You?,103
52202822fd8d6cc571001af7,How Cell Phones Can Actually Solve A Bucket Load Of Problems,47
5220df19b3a8c79a7c009494,This Man Got To Hear These Words From His Sons Before They Died On 9/11,68
5220df19b3a8c79a7c009494,What Badge Number 3436 Means To This Dad,20
5220f1535f3984be130012b7,The Warning Label That We Never Knew We Needed Until We Saw It,115
5220f1535f3984be130012b7,The Warning Labels That We Never Knew We Needed Until We Saw Them,84
5220f342b97f32558b00150b,Science Has Been Lying To Us About Some Fundamental Truths,91
5220f342b97f32558b00150b,Science Has Been Lying To You About Some Fundamental Truths,75
52225084c6e0d988c30003b5,Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,125
52225084c6e0d988c30003b5,An Energy Company Is Plotting It's Revenge Against Some Punk Kids Who Took Away It's Toys,70
52225cd64513b282e90010f4,Some College Kids Figured Out How To Cut Energy Companies Out Of Our Lives. They Are Not Amused.,79
52225cd64513b282e90010f4,How To Cut Your Power Bill In Half And Stop Your Town From Being Robbed Blind,43
52264604768b49add9001d08,A Pastor Asks A Politician Why He Supports Gay Marriage. It Seems He Wasn't Prepared For His Reply,290
52264604768b49add9001d08,A Pastor Asks His Politician Why He Supports Gay Marriage. He Wasn't Expecting That Response.,208
5226ada68bad02d171002cc9,I Never Thought I'd See The Day Where Even Broad Daylight Is Too Dangerous For Love,88
5226ada68bad02d171002cc9,"Is Broad Daylight Is Too Dangerous For Love, Now?",75
52288c3ff40d4b580c006478,3 Images That Illustrate What Is Killing People In The Middle Of the Night,91
52288c3ff40d4b580c006478,What Disease Is Killing People In The Middle Of The Night?,64
5228b69d3d8160484200ab1d,What Happens When A Really Powerful Idea Takes Off: Fast Food Strikes Go Viral.,29
5228b69d3d8160484200ab1d,Coming Soon To A City Near You: Fast Food Strikes,18
5228be6e7009c38e7700b82a,When Her Kid’s Started Giving Up On Life This Teacher Changed Her Curriculum,106
5228be6e7009c38e7700b82a,"Pretty Cool If Your Resume Can Include The Title, 'Life Changer'
",31
522941321e10a96492002eb8,"When She Realized Her Students Were Suicidal This Teacher Changed Her Curriculum
",144
522941321e10a96492002eb8,"If You Heard Your Students Were Suicidal What Would You Do?
",40
52295a651e10a9572200407c,"Meet Anthony. He’s About To Educate Us On One Of The Most Perplexing And Obvious Signs Of Autism.
",113
52295a651e10a9572200407c,Forget Wikipedia. I’m Just Gonna Ask 8-Year-Old Anthony All My Autism Questions.,63
5229627502c1093c2b0044b1,You Know How People Say Everyone In America Should Know English? How About This American Language?,63
5229627502c1093c2b0044b1,These Young Actors Show Us How It’s Done. And ‘How It’s Done’ Will Surprise You. ,42
5229fdc984d3e44692008716,A Journalist Was Asked By Her Network To Cover Paris Hilton. Her Response Was Epic.,336
5229fdc984d3e44692008716,A Journalist Stands Up To Her Network After Being Asked To Cover Paris Hilton. Incredible. ,225
522a4ff02e7c15674b001940,So Maybe She Hasn't Won A Grammy. Her Music Saves Lives Anyway.,68
522a4ff02e7c15674b001940,"She Probably Won't Win A Grammy, But Her Music Saves Lives. Literally.",38
522a70c9efac58bb510013a5,It’s Hard To Say This But They Made A Sh*t Ton Of Waste Kinda Beautiful ,92
522a70c9efac58bb510013a5,A Hella Cool Way To Rock Environmental Awareness,49
522a90e4c542a372810028b5,You Know How People Say Everyone In America Should Know English? How About This American Language?,103
522a90e4c542a372810028b5,Some People Say Everyone In America Should Speak English. How About This American Language?,74
522b798385a675887400ec21,Looks Like Oregon Has The Right Idea About How To Make Our Country Safer,75
522b798385a675887400ec21,An Oregon Filmmaker Has The Right Idea About How To Make Our Country  Way Safer,47
522b8131f9730394af00eff6,What This Guy Did Back In The Day Was Shameful. How He Decided To Make Amends Is Honorable.,174
522b8131f9730394af00eff6,What This Guy Did Back In The Day Was Selfish And Awful. How He Decided To Make Amends Is Honorable.,136
522ba620548802d8ba01144d,What This Guy Did Back In The Day Was Heinous. How He Decided To Make Amends Is Not.,144
522ba620548802d8ba01144d,What This Guy Did Back In The Day Was Heinous. How He Decided To Make Amends Is Honorable.,121
522bb141721078606d0001cf,Half Of Us Perform This Illegal Act After We Graduate College. It's Really Not OK.,255
522bb141721078606d0001cf,Half Of Us Participate In An Illegal Act After We Graduate College. It's Really Not OK.,198
522bcee677973436350019ca,Half Of Us Perform This Illegal Act After We Graduate College. It's Really Not OK.,170
522bcee677973436350019ca,Half Of Us Are Victims Of A Crime After We Graduate College. It's Really Not OK.,81
522c1f0c38376290cc004d15,The. Most Astounding Fact. EVER.,138
522c1f0c38376290cc004d15,The Most Awe-Inspiring Thing To Consider About The Origin Of The Universe And Our Place In It,86
522e090424d7ae584e00a81a,It's Cute That They Thought We Wouldn't Notice Them Trying To Rip Us Off,86
522e090424d7ae584e00a81a,These Companies Are Making It So Children Can't Read This Unless They Are On Top Of A Mountain,52
522f2b0506bf328d62004490,A Kid Found Something We Should All See,74
522f2b0506bf328d62004490,We Should All See What This Kid Uncovered,45
522f908e2e53453625000bba,"A Boy Tries To Commit Suicide At Age 15, Then Becomes An Awesome Role Model At 41",81
522f908e2e53453625000bba,"A Gay 15 Year Old Boy Tried To End His Own Life After Being Bullied. Thankfully, He Failed.",73
5230705e1a58865751000a9f,Brain Surgeons Needed Help During Surgery. They Find It In the Most Unlikely Place.,39
5230705e1a58865751000a9f,Think Nature Doesn't Hold All The Answers? Watch How Surgeons Will Tackle Brain Tumors.,16
5230bbdd4c14dfc7bb00640a,"Cancer Patient Finally Tries Stand-Up Comedy. You'll Be In Tears, But Only From Laughing, I Swear. ",86
5230bbdd4c14dfc7bb00640a,Brain-Cancer Patient Tries Stand-Up Comedy For The First Time. He Earns That Standing Ovation.  ,58
5230c057c78e2e8592006861,It's All Fun And Games Until Someone Loses Access To A Basic Human Necessity,37
5230c057c78e2e8592006861,"I Never Thought I'd Say This, But I'm Going To Miss 'Swimsuit Season",33
5230c4684af2b67119006e85,Too Busy To Save The World? Here's A Helpful Infographic For Even The Craziest Schedule.,23
5230c4684af2b67119006e85,Here's How To Fit Saving The World Into Your Busy Schedule,17
5230e509d63c287009000204,Chris Rock Has My Absolute Favorite Hilarious Solution To Gun Violence,142
5230e509d63c287009000204,"Chris Rock Made A Suggestion About Gun Control That Is Mostly A Terrible Idea, But Kinda Fantastic",99
5231c971f8b67244120081e5,A Message To Everyone Out There Who Thinks They Aren't Beautiful In Pictures,159
5231c971f8b67244120081e5,Let's Pave The World With Pictures Of Ourselves,41
5231e091df01c26fda0097bd,Meet The Reason Terrorists Are Afraid Of 15-Year-Old Girls.,176
5231e091df01c26fda0097bd,Meet The Reason The Taliban Is Afraid Of 15-Year-Old Girls.,149
5231e82c428ebfae60009ed8,I'll Bet 70% Of Women In Jail Care About Something More Important Than The Color Of Their Clothes,165
5231e82c428ebfae60009ed8,About 70% Of Women Behind Bars Have A Really Important Job. They Need Help Doing It Better. ,54
5231ec1bb814110dae00a5f2,Did These Words Really Come Out Of Conan's Mouth?,450
5231ec1bb814110dae00a5f2,"Watch This. Amazing Things Will Happen. Also, Share This. ",289
5232569734ac6977ef000494,"She Was Going To Introduce President Obama. Instead, She Got A Standing Ovation.",266
5232569734ac6977ef000494,"She Was Going To Introduce The President. Instead, She Got A Standing Ovation.",215
52329ccf750a0a8c0a000b87,There's A Reason Why Easternized Isn't A Familiar Word To You,80
52329ccf750a0a8c0a000b87,The Surgery That This TV Host Had Was About More Than Beauty. Much More.,66
523322e76b183bff9f002451,This Is Not Like Any Other Mother And Child Reunion You Have Ever Seen,111
523322e76b183bff9f002451,"Hey, America...Want To See What Our Laws Do To Families?",46
52333c3a59a76843b4000811,How Could The Plastic Surgery She Had Be About More Than Beauty?,129
52333c3a59a76843b4000811,Eyelid Surgery? Why In The World Would Someone Get That?,97
5233626b813bca6515000eeb,"This Female Gang Attack Sexual Predators And Rapists. Tell Me, What Else Can They Do?",95
5233626b813bca6515000eeb,"When They Were Ignored, These Women Took Their Fight Into Their Own Hands",57
523456617ae75f7a59005b1c,This Is Not Like Any Other Mother And Child Reunion You Have Ever Seen,115
523456617ae75f7a59005b1c,This Is Not Like Any Other Reunion You Have Ever Seen,100
523500ccca02fe92af0001e6,"You See That? That's The Sweet Sight Of People Holding Politicians Accountable
",65
523500ccca02fe92af0001e6,People Stopping Politicians Making Money From Something That Would Ruin the Country? Sign Me Up.,36
5235bbc98d581d66470007e5,"This Pink, Female Gang Attacks Their Rapists And They Don't Give A Damn What You Think About It",97
5235bbc98d581d66470007e5,"This Pink Gang Attacks Their Abusers And Rapists. Tell Me, What Else Can They Do?",54
52367176a48cc58c0b00138f,His First 4 Sentences Are Interesting. The 5th Blew My Mind. And Made Me A Little Sick.,318
52367176a48cc58c0b00138f,John Green's First 4 Sentences Are Interesting. The 5th Blew My Mind. And Made Me A Little Vomity.,242
5236b8bf9d26831210005b30,"A Young Thief Gets Caught And Receives Nothing But Generosity, What He Learns is Invaluable",85
5236b8bf9d26831210005b30,Think Your Time Is Expensive? Learn The Value Of A Simple Act Of Kindness.,54
52376139590f7caae50022d4,"Those Damned Teachers, Buying Schools Supplies For Our Kids And Stuff. The Nerve...",35
52376139590f7caae50022d4,Perhaps We Should Let The Pentagon Raise Money From Bake Sales And Use Their Budget For Schools?,8
523779f663703d481200077d,"I'd Take Justin Bieber's Hair, But This 96-Year-Old's Heart Any Day",75
523779f663703d481200077d,Any Chance We Could Swap Out Justin Bieber For This 96-Year-Old Heart-Throb?,70
52379d0892ece5fe050003d0,"If You Listen To What These New Yorkers Say And Are Not Angry, You're Probably Rich",128
52379d0892ece5fe050003d0,"If You Can Make It There, You Can Make It Anywhere! But Only If You Can Afford It.",53
5237bf681cf0e12927002952,"Watch A Man Playing Piano In His Wrecked House After The Floods, For A Very Good Reason",182
5237bf681cf0e12927002952,"Watch A Man Playing Piano In His Wrecked House After The Colorado Floods, For A Very Good Reason",135
5237ffc94fe1985999001f97,"If You're Going To Protest Something, At Least Make Sure It Exists",185
5237ffc94fe1985999001f97,A Group That Wants You To Burn Your Obamacare Card Didn't Realize There Are No Obamacare Cards,96
523897723b612b7ab900148f,Talk Show Host Makes All Other Hosts Look Absurd During Devastating Monologue,658
523897723b612b7ab900148f,Late Night Comic's Devastating Critique ... Of Late Night Comics,382
5238b0d924fec9d4cf003062,11-Year-Old Walks Into Police Department. Proceeds To Shatter Everybody's Heart.,613
5238b0d924fec9d4cf003062,Anonymous 11-Year-Old Stuns Police Department With Inexplicable Act Of Kindness ,461
5238ce9477260cb9de00554e,The Incredibly Valid Reason These Best Friends Have For Not Calling Their Relationship A 'Bromance,171
5238ce9477260cb9de00554e,Is This The Slightly Homophobic Origin Of The Phrase 'Bromance'?,98
523a1497d390802727008a11,Ellen’s Tragic Lesbian Love Story Has The Most Beautiful Ending,322
523a1497d390802727008a11,Does Ellen Really Think Exposing This Will Get More Beads Than Showing Your Breasts? ,239
523a28a6fe2573dc140098ac,"Something Amazing Is Taking Place In New York City, But Most People Haven't Even Noticed ... Yet. ",177
523a28a6fe2573dc140098ac,Aspiring Chef Gives It All Up To Work The Streets. He Gets Exactly What He Deserves.,117
523a6b623373d362de00cd76,Someone Told Her That Her Birthday Might Be A Holiday One Day. They're Probably Right.,115
523a6b623373d362de00cd76,"A Question I'd Like To Hear On Any Given Day: ""What's It Feel Like To Be A Trailblazer?",42
523b36d8714d2c7502004606,The Most Sexist And Disturbingly Hilarious Pro-Gay Marriage Video I've Ever Seen,348
523b36d8714d2c7502004606,I Was So Disappointed In These Famous Young Men's Behavior Until They Got Gay Married,330
523b41ce66ba06444c005040,"A Fed-Up Actress Says ‘Screw You, Hollywood’ With An Amazing Plan To Be The Change She Wants",169
523b41ce66ba06444c005040,"An Inspiring Actress Says ‘Forget You, Hollywood’ With An Amazing Plan To Do What They Won’t",93
523b4ce52951078e330000e2,"If You Hadn't Heard Of This Little Girl Either, Ask Yourself Why That Is ",130
523b4ce52951078e330000e2,"The Most Stirring Version Of The National Anthem Might Just Be At The End Of This Rap Video 
",70
523bce53b850271fd9006152,"You Never See The Faces Of the Couple, But The Doctors Facial Expression Says It All",180
523bce53b850271fd9006152,Wouldn't Any Of Us Want Our Child To Have A Good Quality Of Life?,38
523e1b004584feb07a00ca5d,"Next Time You Bully Someone, You Better Hope They're Not Related To Him",255
523e1b004584feb07a00ca5d,Young’s Boy’s Selfless Quest To Save Sister From Bullies Is Incredible. And There’s A Happy Ending. ,193
523f86296649111c6000af3e,"Dear Major Airline, You're Not Allowed To Treat Anyone Like This No Matter What They Look Like",81
523f86296649111c6000af3e,"As If The Airport Wasn't Stressful Enough, Now You Have This To Worry About
",44
52405f4f3b2b292995001536,Something I Hear About All The Time But Only Now Understand,70
52405f4f3b2b292995001536,"That Poverty Line? Without This Key Part Of Our Golden Years, Half Of Us Would Be Under It.",30
5240a74e4000b6002900bf46,Watch A Bunch Of Kids Repeat The Ignorant Garbage They Learned In School,264
5240a74e4000b6002900bf46,"We Just Can't Trust All Of These Rich, Money-Hungry Scientists",119
5240c25af4cd2a46dd005049,A Soul Mate Is Waiting As Long As You're Okay With Bending The Rules A Bit,169
5240c25af4cd2a46dd005049,"A Soul Mate Is Waiting! You're Okay With Bending The Rules A Bit, Right?",115
52411bcf5e5df4d98500be3a,The Unusually Deep Revelations Of A Hard Ass Dad,144
52411bcf5e5df4d98500be3a,"How Can A Discussion Highlighting Springsteen Be So Simultaneously Sad, Enlightening And Hilarious?",74
5241276ec41e58a23400c027,Two Dudes On Their Computers Perfectly Capture What Having A Billion Dollars Would Be Like,88
5241276ec41e58a23400c027,A Billion Dollars Is So Much Money That Your Brain Can't Accurately Imagine It,56
52412903a30b386c7a008390,"The Most Disgusting High School Science Experiment I've Ever Seen, Or A Terrifying Wakeup Call?",141
52412903a30b386c7a008390,See This Gross Crap? Imagine That Sludge Coating Your Lungs. I CAN'T LOOK AWAY!,70
52425ad4af7cda4449002afb,"Everything Wrong About Education In One Beautiful, Yet Horrifying Rant",109
